Alphabet,Immatriculation,Raison sociale,Enseigne,Adresse,Code postal,Ville,Téléphone,Fax,E-mail,Site web,Hyperlink
A,IM 063 17 0008,AO 45 / CEDIV,ATELIER DES VOYAGES - CEDIV,"16, AVENUE DES ETATS-UNIS",63100,CLERMONT FERRAND,+33 4 43 97 06 42,,atelierdesvoyages@outlook.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32782
A,IM 069 12 0017,APODIS VOYAGES / SELECTOUR,Apodis Voyages,"31, AVENUE JEAN JAURÈS",69007,LYON,+33 4 78 72 92 75,,apodis@selectour.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32973
A,IM 031 11 0004,AQUAPHYLE / CEDIV,FUN AND FLY - SPORT AWAY - CEDIV,"2, RUE LOUISE WEISS",31200,TOULOUSE,+33 5 67 31 16 11,,compta@aquaphyle.com,www.fun-and-fly.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31969
A,IM 02A 11 0003,AQUILA VACANCES / TOURCOM,TOURCOM,IMMEUBLE CARAVELLE 1 - PORT DE PLAISANCE,20137,PORTO VECCHIO,+33 4 95 70 74 52,,carolinerevolaquila@orange.fr,www.aquila-vacances-corse.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31913
A,IM 034 10 0020,ARAM FRANCE / CEDIV,Rencontre autour du Monde - CEDIV -,"213, RUE DU CALVAIRE, Route de vendargues",34980,SAINT GELY DU FESC,,,ericka@aram-france.com,www.aram-france.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32042
A,IM 039 10 0007,ARBOIS TOURISME,,ROUTE DE DOLE - BP 53,39602,ARBOIS CEDEX,+33 3 84 66 09 35,,arbois@arboistourisme.com,www.arboistourisme.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32170
A,IM 044 12 0001,ARC ATLANTIQUE VOYAGES,AAV - ARC ATLANTIQUE - NANTES VOYAGES - CAP EVASION VOYAGES -,"17 A, BLD DU VAL DE CHÉZINE",44800,SAINT HERBLAIN,+33 2 40 20 16 02,,olivier.chantreau44@hotmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32255
A,IM 037 10 0012,ARCHAMBAULT TRAVEL / SELECTOUR,,"8, ROND-POINT DES BRÉGÉOLLES",37500,LA ROCHE CLERMAULT,+33 2 47 95 33 40,,archambault.travel@orange.fr,www.archambault-travel.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32112
A,IM 073 19 0008,ARCS MULTI-SERVICES AGENCEMENT - AMSA,ALPISSIME - ARCS MULTI-SERVICES AGENCEMENT,GALERIE PIERRA MENTA - VILLAGE DU CHARVET,73700,BOURG SAINT MAURICE,,,amsa.gestion@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33274
A,IM 007 12 0005,ARDECHE EVASION / SELECTOUR,,"ESPACE CHARMENTON - 238, RUE DES PINS",07430,DAVEZIEUX,+33 4 75 33 08 19,,ardeche-evasion@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31579
A,IM 092 11 0006,AREP,,"88 TER, AVENUE DU GÉNÉRAL LECLERC",92100,BOULOGNE BILLANCOURT,+33 1 46 94 82 82,,a.jouini@agence-arep.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34499
A,IM 02A 12 0012,ARIA VOYAGES / MANOR,,ROUTE DE STILETTO,20090,AJACCIO,+33 4 95 10 10 11,,ajaccio@ariavoyages.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31922
A,IM 045 10 0001,ARLINA VOYAGES / TOURCOM,TOURCOM,"116, RUE DU FBG BANNIER",45012,ORLEANS CEDEX 1,+33 2 38 62 13 49,,arlina-voyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32291
A,IM 086 10 0014,ARMONIE VOYAGES,,"204, AVENUE DU 8 MAI 1945",86000,POITIERS,+33 5 49 37 10 83,,florence.guilbot@armonie-voyages.com,www.armonie-voyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34248
A,IM 029 11 0030,ARMOR VOYAGES - SUN 7 VOYAGES / SELECTOUR,,"78, RUE DE SIAM, CS 42009",29200,BREST,+33 2 98 43 05 07,,info@sun7voyages.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31901
A,IM 084 11 0008,ARNAUD TOURISME / SELECTOUR,,"13, ESPLANADE ROBERT VASSE",84800,L'ISLE SUR LA SORGUE,+33 4 90 38 15 58,,arnaud-tourisme@selectour.com,www.voyages-arnaud.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34182
A,IM 031 10 0006,ARTABAL,,"505 CHEMIN DE BORDEGROSSE - CS 16, Espace 3 - BP 73121",31220,MONDAVEZAN CEDEX,+33 5 61 97 84 70,,voyages@artabal.fr,www.artabal.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31952
A,IM 093 19 0004,ARTEA,KOMBO,"5, RUE PLEYEL",93200,SAINT DENIS,+33 6 33 10 16 55,,matthieu.marquenet@kombo.co,www.sobus.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34700
A,IM 075 10 0217,ARTS VOYAGES,,"253, RUE DE VAUGIRARD",75015,PARIS,+33 1 40 43 20 30,,Pchauvet@artsetvie.com,www.arts-voyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33384
A,IM 042 10 0011,ASC VOYAGES / SELECTOUR,ASC VOYAGES,"2, PLACE DU FORUM",42110,FEURS,+33 4 77 27 16 16,,ascfeurs@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32193
A,IM 013 11 0055,ASFARFALHI VOYAGES ET TOURISME / SELECTOUR,PRESSENSE VOYAGES,"12, SQUARE BELSUNCE",13001,MARSEILLE,,,pressense-voyages@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31722
A,IM 083 10 0005,ASMAR VOYAGES / CEDIV,CEDIV,"23, RUE VINCENT COURDOUAN",83000,TOULON,+33 4 94 05 84 40,,agence@asmarvoyages.fr,www.asmarvoyages.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34146
A,IM 075 10 0339,ASPECT - KAPLAN INTERNATIONAL,KAPLAN INTERNATIONAL,"14, BLD MONTMARTRE",75009,PARIS,+33 1 48 00 06 00,,rudy.jarmuszczak@kaplan.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33457
A,IM 092 11 0071,ASSET VOYAGES / SELECTOUR,ASSET VOYAGES,"58, RUE JEAN-PIERRE TIMBAUD",92130,ISSY LES MOULINEAUX,+33 1 55 57 29 00,,selhamdania@assetvoyages.com,www.assetvoyages.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34513
A,IM 075 00 0008,ASSOCIATION AGENCES DE VOYAGES MANDATAIRES TF,,"23, PLACE CHARLES DE GAULLE",83200,VICHY,+33 6 11 87 56 30,,mandatairestui@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33306
A,IM 069 14 0013,ASSOCIATION AVENTURES VACANCES ENERGIE,,"12, AVENUE D'ARQUIER - ROUTE DE BANDOL",83270,SAINT CYR SUR MER,,,info@aventures-vacances-energie.com,www.aventures-vacances-energie.com,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32976
A,IM 091 10 0013,ASSOCIATION CESL,CREATION EPANOUISSEMENT SPORT LOISIRS,"3, RUE ROLLIN",75005,PARIS,+33 1 43 54 22 11,,albin@cesl.fr,www.cesl.fr,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34431
A,IM 047 11 0009,ASSOCIATION DIOCESAINE D'AGEN,DDP 47 - SERVICE DES PELERINAGES DU DIOCESE D'AGEN,"ÉVÊCHÉ D'AGEN - 5, RUE ROGER JOHAN",47000,AGEN,+33 5 53 96 93 51,,pelerinages@diocese47.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32337
A,IM 040 11 0011,ASSOCIATION DIOCESAINE D'AIRE ET DE DAX,DDP AIRE ET DAX,"100-102, AVENUE FRANCIS PLANTÉ",40100,DAX,+33 5 58 58 31 13,,pelerinages@diocese40.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32184
A,IM 013 10 0133,ASSOCIATION DIOCESAINE D'AIX EN PROVENCE,,7 COURS DE LA TRINITÉ,13100,AIX EN PROVENCE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31713
A,IM 081 11 0004,ASSOCIATION DIOCESAINE D'ALBI,ADA PELERINAGES DIOCESAINS,"26, BLD DES DOCTEURS ARIBAT",81100,CASTRES,+33 7 81 49 74 93,,pelealbi@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34134
A,IM 080 11 0006,ASSOCIATION DIOCESAINE D'AMIENS,PELERINAGES PICARDS,MAISON DIOCÉSAINE,80030,AMIENS CEDEX 1,+33 3 22 91 41 05,,pele.picards@diocese-amiens.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34125
A,IM 049 11 0010,ASSOCIATION DIOCESAINE D'ANGERS,,"CENTRE ST-JEAN - 36, RUE BARRA",49045,ANGERS CEDEX 01,+33 2 41 22 48 59,,pelerinages@diocese49.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32385
A,IM 016 11 0013,ASSOCIATION DIOCESAINE D'ANGOULEME,,"226, RUE DE BORDEAUX",16000,ANGOULEME,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31782
A,IM 062 19 0003,ASSOCIATION DIOCESAINE D'ARRAS,,"4, RUE DES FOURS",62000,ARRAS,+33 3 21 21 40 90,,pelerinages@arras.catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32778
A,IM 032 10 0012,ASSOCIATION DIOCESAINE D'AUCH,,"13, RUE DU DOCTEUR SAMALENS - BP 80082",32002,AUCH CEDEX,+33 6 20 66 75 25,,pelerinagesdiocesainauch@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31990
A,IM 071 11 0009,ASSOCIATION DIOCESAINE D'AUTUN,,"1, PLACE DU CARDINAL PERRAUD",71400,AUTUN,+33 6 88 19 14 05,,dirpelerinages@adautun.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33127
A,IM 088 11 0021,ASSOCIATION DIOCESAINE D'ÉPINAL,,SERVICE DES PÉLERINAGES,88000,ÉPINAL,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34272
A,IM 027 10 0007,ASSOCIATION DIOCESAINE D'ÉVREUX,,SERVICE DES PÉLERINAGES,27001,ÉVREUX CEDEX,,,pelerinages@evreux.catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31881
A,IM 091 11 0002,ASSOCIATION DIOCESAINE D'ÉVRY CORBEIL ESSONNES,,MAISON DIOCÉSAINE,91000,ÉVRY,+33 1 60 91 17 04,,pele91@eveche-evry.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34439
A,IM 045 11 0005,ASSOCIATION DIOCESAINE D'ORLÉANS,,14 CLOÎTRE SAINT-AIGNAN,45000,ORLEANS,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32301
A,IM 014 12 0002,ASSOCIATION DIOCESAINE DE BAYEUX,,"1, RUE NICOLAS ORESME - BP 6298",14067,CAEN CEDEX,+33 2 31 29 35 08,,pelerinages@bayeuxlisieux.catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31771
A,IM 064 11 0018,ASSOCIATION DIOCESAINE DE BAYONNE,,"16, PLACE MONSEIGNEUR VANSTEENBERGHE",64100,BAYONNE,+33 5 35 39 55 66,,pelerinages.diocesains@diocese64.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32831
A,IM 060 12 0001,ASSOCIATION DIOCESAINE DE BEAUVAIS,,"101, RUE DE LA MADELEINE - CS 20636",60026,BEAUVAIS CEDEX,+33 3 44 45 15 99,,pelerinages@oise-catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32743
A,IM 001 11 0001,ASSOCIATION DIOCESAINE DE BELLEY-ARS,AD BELLEY-ARS,"31, RUE DU DOCTEUR NODET",01000,BOURG EN BRESSE,+33 4 74 32 86 50,,pelerinage@belley-ars.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31470
A,IM 025 10 0008,ASSOCIATION DIOCESAINE DE BESANCON,,"3, RUE DE LA CONVENTION",25041,BESANCON CEDEX,+33 3 81 25 28 22,,pelerinages@centrediocesain-besancon.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31862
A,IM 041 11 0003,ASSOCIATION DIOCESAINE DE BLOIS,,SERVICE DIOCESAIN DES PÈLERINAGES,41000,BLOIS,+33 2 54 57 26 48,,pelerinage@catholique-blois.net,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32189
A,IM 033 11 0062,ASSOCIATION DIOCESAINE DE BORDEAUX,,"183 COURS DE LA SOMME, ""Centre les Colonnes"" - BP 45",33077,BORDEAUX,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32012
A,IM 018 11 0001,ASSOCIATION DIOCESAINE DE BOURGES,,"4, AVENUE DU 95ÈME DE LIGNE",18000,BOURGES,+33 2 48 27 58 86,,pelerinage@diocese-bourges.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31816
A,IM 046 13 0001,ASSOCIATION DIOCESAINE DE CAHORS,,"ÉVÊCHÉ - 134, RUE FRÉDÉRIC SUISSE, 35, rue Léopold Faye",46000,CAHORS,+33 6 81 20 24 01,,decupandre@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32331
A,IM 059 11 0015,ASSOCIATION DIOCESAINE DE CAMBRAI,,"11, RUE DU GRAND SÉMINAIRE - CS 80149",59403,CAMBRAI CEDEX,+33 3 27 38 12 62,,pelerinages.cambrai@nordnet.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32634
A,IM 051 11 0006,ASSOCIATION DIOCESAINE DE CHÂLONS EN CHAMPAGNE,,"20, RUE DE L'ABBÉ PIERRE GILLET",51000,CHÂLONS EN CHAMPAGNE,+33 3 26 21 36 66,,pelerinages@chalons.catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32419
A,IM 073 10 0056,ASSOCIATION DIOCESAINE DE CHAMBERY MAURIENNE TARENTAISE,,"2, PLACE CARDINAL GARRONE -CS 10107",73001,CHAMBERY CEDEX,+33 4 79 33 50 36,,pelerinage@catholique73.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33266
A,IM 028 11 0004,ASSOCIATION DIOCESAINE DE CHARTRES,,"22, AVENUE D'ALIGRE - CS 40184",28008,CHARTRES CEDEX,+33 2 37 80 00 01,,pelerinages@diocesechartres.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31888
A,IM 063 11 0011,ASSOCIATION DIOCESAINE DE CLERMONT FERRAND,,"ARCHEVÊCHÉ - 9, RUE D'AMBERT",63000,CLERMONT FERRAND,+33 4 73 98 27 56,,diane.berger@centrediocesain63.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32781
A,IM 050 11 0002,ASSOCIATION DIOCESAINE DE COUTANCES,,"2, RUE DU CARDINAL GUYOT",50200,COUTANCES,+33 2 33 76 70 85,,pelerinages@diocese50.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32412
A,IM 094 11 0003,ASSOCIATION DIOCESAINE DE CRETEIL,ADC,"2, AVENUE PASTEUR VALLERY-RADOT",94000,CRETEIL,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34712
A,IM 004 10 0009,ASSOCIATION DIOCESAINE DE DIGNE LES BAINS,,"27, AVENUE DE LA ROCHE",04310,PEYRUIS,+33 6 60 41 68 46,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31481
A,IM 021 10 0010,ASSOCIATION DIOCESAINE DE DIJON,,"20, RUE DU PETIT POTET",21000,DIJON,+33 3 80 63 14 65,,pelerinages.dijon@wanadoo.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31823
A,IM 083 11 0020,ASSOCIATION DIOCESAINE DE FREJUS TOULON,,CHÂTEAU LA CASTILLE - SCE DES PÉLERINAGES,83210,SOLLIES-VILLE,+33 6 52 51 13 09,,pelerinages@diocese-frejus-toulon.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34156
A,IM 005 11 0022,ASSOCIATION DIOCESAINE DE GAP,,PRESBYTÈRE - PLACE DE L'ÉGLISE,05290,VALLOUISE - PELVOUX,+33 6 98 14 54 94,,pelerinages@diocesedegap.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31497
A,IM 038 11 0025,ASSOCIATION DIOCESAINE DE GRENOBLE,ADG,"12, PLACE DE LAVALETTE, Pépinière d'Entreprise Eurekalp",38028,GRENOBLE,+33 4 38 38 00 36,,pelerinages@diocese-grenoble-vienne.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32148
A,IM 017 11 0024,ASSOCIATION DIOCESAINE DE LA ROCHELLE SAINTES,,"6, ALLÉE DU SÉMINAIRE",17100,SAINTES,+33 6 08 54 19 39,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31809
A,IM 052 10 0002,ASSOCIATION DIOCESAINE DE LANGRES,,"11, RUE DES PLATANES - BP 71036, ZA de la Fougetterie-Château-Gontier",52000,CHAUMONT,+33 3 25 01 18 15,,pele@catho52.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32424
A,IM 053 12 0002,ASSOCIATION DIOCESAINE DE LAVAL,,"27, RUE DU CARDINAL SUHARD",53012,LAVAL,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32433
A,IM 059 10 0042,ASSOCIATION DIOCESAINE DE LILLE,,"68, RUE ROYALE",59800,LILLE,+33 3 20 55 00 15,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32613
A,IM 087 10 0010,ASSOCIATION DIOCESAINE DE LIMOGES,DDP LIMOGES,"15, RUE EUGÈNE VARLIN",87000,LIMOGES,+33 6 29 89 24 80,,pelerinages@diocese-limoges.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34263
A,IM 085 11 0002,ASSOCIATION DIOCESAINE DE LUCON,,"62, RUE JOFFRE - CS 70249",85006,LA ROCHE SUR YON CEDEX,+33 2 51 44 15 56,,pelerinages@diocese85.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34218
A,IM 069 11 0021,ASSOCIATION DIOCESAINE DE LYON,,"6, AVENUE ADOLPHE MAX, 5, rue de Charonne",69321,LYON CEDEX 05,+33 4 78 81 48 20,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32962
A,IM 013 11 0039,ASSOCIATION DIOCESAINE DE MARSEILLE,,"14, PLACE DU COLONEL EDON",13007,MARSEILLE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31719
A,IM 077 11 0007,ASSOCIATION DIOCESAINE DE MEAUX,,"7, RUE NOTRE DAME",77334,MEAUX CEDEX,+33 1 64 36 51 64,,pelerinages@catho77.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34046
A,IM 048 11 0005,ASSOCIATION DIOCESAINE DE MENDE,,"7, RUE MONSIEGNEUR DE LIGONNÈS",48000,MENDE,+33 4 66 65 61 90,,pelerinages@diocese-mende.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32343
A,IM 082 11 0006,ASSOCIATION DIOCESAINE DE MONTAUBAN,,"6, FAUBOURG DU MOUSTIER - CS 50860",82008,MONTAUBAN CEDEX,+33 6 45 75 14 59,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34140
A,IM 034 11 0018,ASSOCIATION DIOCESAINE DE MONTPELLIER,,"MAISON DIOCÉSAINE ""VILLA MAGUELONE""",34060,MONTPELLIER CEDEX 2,+33 6 77 03 46 91,,pelerinages@diocese34.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32046
A,IM 054 11 0013,ASSOCIATION DIOCESAINE DE NANCY,,"6, RUE GIRARDET, 130, rue de Soultz- Espace Witty",54000,NANCY,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32505
A,IM 092 19 0007,ASSOCIATION DIOCESAINE DE NANTERRE,,"85, RUE DE SURESNES",92000,NANTERRE,+33 1 40 91 98 40,,pelerinages@diocese92.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34541
A,IM 044 11 0004,ASSOCIATION DIOCESAINE DE NANTES,,"7, RUE CARDINAL RICHARD - BP 52204, Rond Point Amalgo",44322,NANTES CEDEX,+33 2 49 62 22 50,,pelerinages@nantes.cef.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32251
A,IM 058 11 0005,ASSOCIATION DIOCESAINE DE NEVERS,,"21, RUE GUSTAVE MATHIEU",58000,NEVERS,+33 3 86 71 86 54,,service.pelerinages@nievre.catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32583
A,IM 006 11 0074,ASSOCIATION DIOCESAINE DE NICE,,"23, AVENUE SÉVIGNÉ",06100,NICE,+33 4 93 89 20 51,,pelerinages06@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31528
A,IM 030 11 0001,ASSOCIATION DIOCESAINE DE NÎMES,,"ÉVÊCHÉ - 3, RUE GUIRAN - BP 81455, Espace Commercial Fréjorgues Ouest",30017,NÎMES CEDEX 1,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31936
A,IM 075 18 0067,ASSOCIATION DIOCESAINE DE PARIS,ADP,"10, RUE DU CLOÎTRE NOTRE DAME",75004,PARIS,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=33965
A,IM 024 11 0017,ASSOCIATION DIOCESAINE DE PERIGUEUX,,"38, AVENUE GEORGES POMPIDOU",24000,PERIGUEUX,+33 6 76 38 36 79,,peleocb24@laposte.net,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31859
A,IM 066 12 0003,ASSOCIATION DIOCESAINE DE PERPIGNAN,,"ÉVÊCHÉ - PARC DUCUP - ALLÉE DES CHÊNES, Route de Strasbourg",66000,PERPIGNAN,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32855
A,IM 086 11 0002,ASSOCIATION DIOCESAINE DE POITIERS,,"1-3, PLCAE SAINTE-CROIX",86000,POITIERS,+33 5 49 60 63 08,,pelerinages@poitiers-catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34254
A,IM 095 12 0021,ASSOCIATION DIOCESAINE DE PONTOISE,,16 CHEMIN DE LA PELOUSE,95300,PONTOISE,+33 1 34 24 74 29,,pelerinages95@catholique95.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34751
A,IM 029 11 0034,ASSOCIATION DIOCESAINE DE QUIMPER,,"3, RUE BERTRAND DE ROSMADEC",29018,QUIMPER CEDEX,+33 2 98 64 58 61,,peles29@diocese-quimper.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31903
A,IM 051 17 0004,ASSOCIATION DIOCESAINE DE REIMS,,"3, RUE CARDINAL DE LORRAINE",51100,REIMS,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32423
A,IM 035 11 0008,ASSOCIATION DIOCESAINE DE RENNES,,"45, RUE DE BREST",35000,RENNES,+33 2 99 14 44 57,,pelerinages@diocese35.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32078
A,IM 012 10 0021,ASSOCIATION DIOCESAINE DE RODEZ,,"ÉVÊCHÉ - 13, AVENUE VICTOR HUGO",12000,RODEZ,+33 5 65 68 86 21,,pelerinages@rodez.catholique.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31664
A,IM 076 11 0002,ASSOCIATION DIOCESAINE DE ROUEN,,"2, RUE DES BONNETIERS",76000,ROUEN,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34018
A,IM 022 11 0001,ASSOCIATION DIOCESAINE DE SAINT BRIEUC,,"81, RUE MATHURIN MEHEUT - CS 44224",22042,SAINT BRIEUC CEDEX 22,,,adpelerinage@diocese22.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31843
A,IM 039 11 0008,ASSOCIATION DIOCESAINE DE SAINT CLAUDE,,"21, RUE SAINT ROCH - BP 70085",39801,POLIGNY,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32179
A,IM 042 11 0011,ASSOCIATION DIOCESAINE DE SAINT ETIENNE,,SERVICE DE PÈLERINAGES,42030,SAINT ETIENNE CEDEX 2,+33 4 77 59 37 65,,pelerinages@diocese-saintetienne.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32196
A,IM 015 11 0003,ASSOCIATION DIOCESAINE DE SAINT FLOUR,,"1, RUE DE LA FRAUZE - BP 20",15100,SAINT FLOUR,+33 4 71 48 13 00,,pelerinages15@diocese15.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31777
A,IM 061 10 0004,ASSOCIATION DIOCESAINE DE SÉES,,"13, RUE DES CORDELIERS",61500,SÉES,+33 2 33 81 15 06,,pelerinage@diocesedeseez.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32747
A,IM 089 11 0003,ASSOCIATION DIOCESAINE DE SENS,,"7, RUE FRANÇAISE",89000,AUXERRE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34277
A,IM 002 11 0004,ASSOCIATION DIOCESAINE DE SOISSONS,,"SCE DES PÈLERINAGES-CS 60166, 9, rue des Déportés et Fusillés",02207,SOISSONS,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31475
A,IM 031 12 0001,ASSOCIATION DIOCESAINE DE TOULOUSE,,ARCHEVÊCHÉ DE TOULOUSE,31000,TOULOUSE,+33 6 03 22 28 94,,pele31@diocese-toulouse.org,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31972
A,IM 010 11 0002,ASSOCIATION DIOCESAINE DE TROYES,,"NOTRE-DAME-EN-L'ISLE, ZA SALVAZA",10000,TROYES,+33 6 49 02 29 69,,pele.troyes@gmail.com,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31597
A,IM 019 12 0003,ASSOCIATION DIOCESAINE DE TULLE,,"21, AVENUE DE LA BASTILLE",19000,TULLE,,,,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=31821
A,IM 056 10 0032,ASSOCIATION DIOCESAINE DE VANNES,,"14, RUE DE L'ÉVÊCHÉ- CS 82003",56001,VANNES CEDEX,+33 2 97 68 30 50,,pelerinages@diocese-vannes.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32528
A,IM 055 11 0002,ASSOCIATION DIOCESAINE DE VERDUN,,"29, RUE DE LA PAIX - CS 50090",55103,VERDUN CEDEX,+33 6 70 29 62 31,,peleverdun55@orange.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=32519
A,IM 078 19 0010,ASSOCIATION DIOCESAINE DE VERSAILLES,,"ADV - 16, RUE MONSEIGNEUR GIBIER",78000,VERSAILLES,+33 1 30 97 67 61,,pelerinages@catholique78.fr,,https://edv.travel/annuaire-des-adherents/fiche-adherent/?id=34109
